,ST,PWGTP,AGEP,DDRS,DEAR,DEYE,DOUT,DPHY,DRATX,DREM,SCHL,SEX,ESR,FOD1P,OCCP10
317,17,52,30,2.0,2,2,2.0,2.0,,2.0,17.0,1,6.0,,9610.0
318,17,2,21,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,2550.0
319,17,2,35,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,2400.0
320,17,11,66,2.0,1,2,2.0,2.0,,2.0,16.0,1,6.0,,
321,17,9,61,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
322,17,12,33,2.0,2,2,2.0,2.0,2.0,2.0,16.0,1,1.0,,5240.0
323,17,10,10,2.0,2,2,,2.0,,2.0,6.0,1,,,
324,17,12,33,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,4010.0
325,17,70,57,1.0,2,1,1.0,1.0,,1.0,11.0,2,6.0,,
326,17,39,61,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,3600.0
327,17,4,36,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,10.0
328,17,7,39,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,8920.0
329,17,7,0,,2,2,,,,,,2,,,
330,17,3,68,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,4220.0
331,17,4,64,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
332,17,78,47,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6207.0,4850.0
333,17,5,33,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,2304.0,2310.0
334,17,8,32,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,4250.0
335,17,7,7,2.0,2,2,,2.0,,2.0,4.0,2,,,
336,17,7,5,2.0,2,2,,2.0,,2.0,2.0,2,,,
337,17,4,1,,2,2,,,,,,2,,,
338,17,8,41,2.0,2,2,2.0,2.0,,2.0,20.0,2,6.0,,
339,17,23,94,2.0,1,2,2.0,2.0,,2.0,16.0,2,6.0,,
340,17,26,81,1.0,1,2,1.0,1.0,,1.0,21.0,1,6.0,4901.0,
341,17,29,80,2.0,2,2,1.0,1.0,,2.0,19.0,2,6.0,,
342,17,25,41,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,3301.0,40.0
343,17,26,54,2.0,2,2,2.0,2.0,,2.0,23.0,1,1.0,6207.0,410.0
344,17,28,48,2.0,2,2,2.0,2.0,,2.0,23.0,2,1.0,4801.0,2040.0
345,17,55,17,2.0,2,2,2.0,2.0,,2.0,13.0,1,6.0,,4250.0
346,17,55,15,2.0,2,2,2.0,2.0,,2.0,11.0,1,,,
347,17,67,9,2.0,2,2,,2.0,,2.0,6.0,2,,,
348,17,10,45,1.0,2,2,1.0,1.0,,1.0,8.0,1,6.0,,
349,17,25,55,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,3930.0
350,17,39,32,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,9130.0
351,17,16,43,2.0,2,2,2.0,1.0,,2.0,13.0,1,1.0,,4020.0
352,17,76,66,2.0,1,2,2.0,2.0,,2.0,19.0,1,6.0,,
353,17,7,25,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,1902.0,50.0
354,17,13,31,2.0,2,2,2.0,2.0,2.0,2.0,16.0,1,1.0,,9600.0
355,17,15,46,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,4700.0
356,17,17,22,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,2304.0,5240.0
357,17,48,64,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,150.0
358,17,9,60,2.0,1,2,2.0,2.0,2.0,2.0,18.0,1,1.0,,4220.0
359,17,10,56,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,5700.0
360,17,9,57,2.0,2,2,2.0,2.0,,2.0,20.0,1,6.0,,5350.0
361,17,7,55,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,5550.0
362,17,10,80,2.0,2,2,1.0,1.0,,1.0,16.0,2,6.0,,
363,17,33,45,2.0,2,2,2.0,2.0,,2.0,23.0,2,6.0,5501.0,
364,17,48,19,2.0,2,2,2.0,2.0,,2.0,14.0,1,6.0,,
365,17,45,17,2.0,2,2,2.0,2.0,,2.0,14.0,2,6.0,,
366,17,3,70,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,6000.0,
367,17,4,60,2.0,2,2,2.0,2.0,2.0,2.0,19.0,1,1.0,,3930.0
368,17,40,47,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,8220.0
369,17,24,44,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,3645.0
370,17,22,4,,2,2,,,,,2.0,2,,,
371,17,26,16,2.0,2,2,2.0,2.0,,2.0,12.0,2,6.0,,
372,17,3,61,2.0,2,2,2.0,2.0,,2.0,16.0,1,3.0,,4220.0
373,17,3,60,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,510.0
374,17,5,52,2.0,2,2,2.0,2.0,,2.0,17.0,2,1.0,,8650.0
375,17,6,44,2.0,2,2,2.0,2.0,,2.0,17.0,1,1.0,,8965.0
376,17,7,62,2.0,2,2,2.0,2.0,,2.0,21.0,1,6.0,6206.0,10.0
377,17,10,61,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,5507.0,5120.0
378,17,11,34,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,3301.0,5600.0
379,17,19,56,2.0,2,2,2.0,2.0,,2.0,16.0,1,6.0,,
380,17,3,76,2.0,2,2,2.0,2.0,,2.0,15.0,2,1.0,,5620.0
381,17,11,60,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,5206.0,160.0
382,17,11,60,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,5206.0,
383,17,6,47,2.0,2,2,2.0,2.0,,2.0,19.0,2,3.0,,5240.0
384,17,6,45,2.0,2,2,1.0,1.0,,2.0,13.0,1,6.0,,9140.0
385,17,16,47,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,5600.0
386,17,17,53,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,1903.0,2830.0
387,17,34,18,2.0,2,2,2.0,2.0,,2.0,14.0,2,1.0,,4965.0
388,17,37,42,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,2300.0,230.0
389,17,15,56,2.0,2,2,2.0,1.0,,2.0,16.0,2,1.0,,430.0
390,17,12,58,2.0,2,2,1.0,2.0,,1.0,14.0,1,6.0,,4700.0
391,17,16,54,2.0,2,2,2.0,2.0,,2.0,20.0,1,1.0,,3800.0
392,17,18,55,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
393,17,39,29,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,5160.0
394,17,17,20,2.0,2,2,2.0,2.0,,2.0,20.0,2,6.0,,
395,17,12,52,2.0,2,2,2.0,2.0,,2.0,16.0,1,3.0,,8810.0
396,17,16,48,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,540.0
397,17,12,28,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,9620.0
398,17,13,33,2.0,2,2,2.0,2.0,,2.0,16.0,1,3.0,,9610.0
399,17,13,23,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,7810.0
400,17,25,46,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,4600.0
401,17,37,24,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,6203.0,2300.0
402,17,30,22,2.0,2,2,2.0,2.0,,2.0,19.0,1,6.0,,5620.0
403,17,31,3,,2,2,,,,,1.0,1,,,
404,17,56,65,2.0,2,2,2.0,2.0,,2.0,13.0,2,6.0,,
405,17,69,40,2.0,2,2,2.0,2.0,,2.0,11.0,1,6.0,,
406,17,5,34,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,6260.0
407,17,7,76,2.0,2,2,2.0,2.0,2.0,2.0,16.0,1,6.0,,7340.0
408,17,10,41,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,5350.0
409,17,11,13,1.0,2,2,,1.0,,1.0,9.0,1,,,
410,17,4,77,1.0,2,2,1.0,1.0,,2.0,19.0,2,6.0,,
411,17,9,59,2.0,2,2,2.0,1.0,,2.0,19.0,1,1.0,,4020.0
412,17,12,44,1.0,2,2,1.0,1.0,,1.0,15.0,2,6.0,,6230.0
413,17,31,74,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,5507.0,
414,17,16,62,2.0,2,2,2.0,2.0,2.0,2.0,20.0,1,6.0,,4220.0
415,17,15,58,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
416,17,22,32,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,2310.0,2320.0
417,17,13,69,2.0,2,2,2.0,1.0,,2.0,16.0,2,6.0,,
418,17,14,70,2.0,2,2,2.0,2.0,,2.0,19.0,1,6.0,,
419,17,19,43,2.0,2,2,2.0,2.0,,2.0,14.0,2,2.0,,3600.0
420,17,28,21,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,3740.0
421,17,3,48,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,6050.0
422,17,3,41,2.0,2,2,1.0,2.0,,1.0,17.0,2,6.0,,4720.0
423,17,13,29,2.0,2,2,2.0,2.0,,2.0,22.0,1,6.0,2408.0,2200.0
424,17,20,25,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,3603.0,2200.0
425,17,44,24,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,3603.0,1965.0
426,17,15,23,2.0,2,2,2.0,2.0,,2.0,17.0,2,1.0,,4030.0
427,17,11,37,2.0,2,1,2.0,2.0,,2.0,12.0,1,1.0,,8800.0
428,17,8,34,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
429,17,8,6,2.0,2,2,,2.0,,2.0,2.0,1,,,
430,17,4,73,2.0,2,2,2.0,2.0,2.0,2.0,17.0,1,6.0,,9350.0
431,17,45,35,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,2860.0
432,17,48,46,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,3930.0
433,17,27,9,2.0,2,2,,2.0,,2.0,4.0,1,,,
434,17,26,8,2.0,2,2,,2.0,,2.0,4.0,1,,,
435,17,19,61,2.0,2,2,2.0,2.0,,2.0,14.0,1,1.0,,9600.0
436,17,25,37,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,4850.0
437,17,14,55,2.0,2,2,1.0,2.0,,2.0,18.0,1,1.0,,4700.0
438,17,13,54,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,4700.0
439,17,14,13,2.0,2,2,,2.0,,2.0,10.0,1,,,
440,17,11,53,2.0,2,2,2.0,2.0,,2.0,17.0,2,1.0,,5000.0
441,17,10,50,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,4220.0
442,17,14,21,2.0,2,2,2.0,2.0,,2.0,20.0,1,6.0,,1107.0
443,17,40,28,2.0,2,2,2.0,2.0,,2.0,17.0,1,1.0,,8965.0
444,17,36,28,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,4720.0
445,17,55,6,2.0,2,2,,2.0,,2.0,3.0,1,,,
446,17,75,2,,2,2,,,,,,1,,,
447,17,65,21,2.0,2,2,2.0,2.0,,2.0,9.0,1,1.0,,4000.0
448,17,12,57,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,2440.0
449,17,13,58,2.0,2,2,2.0,2.0,,2.0,19.0,1,6.0,,
450,17,15,20,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,4600.0
451,17,10,78,2.0,2,2,2.0,2.0,2.0,2.0,17.0,1,6.0,,
452,17,10,71,2.0,2,2,2.0,2.0,,2.0,16.0,2,3.0,,4020.0
453,17,16,20,2.0,2,2,2.0,2.0,,2.0,19.0,2,3.0,,5700.0
454,17,28,65,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,4720.0
455,17,8,50,1.0,2,1,1.0,1.0,,1.0,17.0,1,6.0,,
456,17,13,49,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,860.0
457,17,64,39,2.0,2,2,2.0,2.0,,2.0,23.0,1,1.0,5506.0,2100.0
458,17,61,39,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,5860.0
459,17,56,3,,2,2,,,,,1.0,1,,,
460,17,13,87,2.0,2,2,1.0,2.0,,2.0,7.0,1,6.0,,
461,17,13,84,2.0,2,1,1.0,2.0,2.0,2.0,17.0,1,6.0,,
462,17,12,82,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
463,17,17,54,2.0,2,2,2.0,1.0,,2.0,19.0,1,6.0,,6200.0
464,17,17,55,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,2304.0,2310.0
465,17,17,20,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,4030.0
466,17,16,17,2.0,2,2,2.0,2.0,,2.0,14.0,1,1.0,,4030.0
467,17,11,54,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,4610.0
468,17,9,57,2.0,2,2,2.0,2.0,2.0,2.0,20.0,1,6.0,,7360.0
469,17,5,62,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,3609.0,4850.0
470,17,13,36,2.0,2,2,2.0,2.0,,2.0,20.0,1,3.0,,4250.0
471,17,15,21,2.0,2,2,2.0,2.0,,2.0,19.0,2,2.0,,3500.0
472,17,15,38,2.0,2,2,2.0,2.0,,2.0,11.0,1,1.0,,6260.0
473,17,14,36,2.0,2,2,2.0,2.0,,2.0,9.0,2,1.0,,4030.0
474,17,14,13,2.0,2,2,,2.0,,2.0,10.0,1,,,
475,17,13,9,2.0,2,2,,2.0,,2.0,5.0,1,,,
476,17,17,41,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,3608.0,3255.0
477,17,12,44,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,2412.0,2320.0
478,17,15,13,2.0,2,2,,2.0,,2.0,10.0,1,,,
479,17,13,11,2.0,2,2,,2.0,,2.0,8.0,2,,,
480,17,24,30,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,2100.0,1050.0
481,17,2,18,2.0,2,2,1.0,2.0,,1.0,14.0,1,6.0,,2340.0
482,17,5,47,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,310.0
483,17,6,37,2.0,2,2,2.0,2.0,,2.0,17.0,2,6.0,,
484,17,4,14,2.0,2,2,,2.0,,2.0,11.0,2,,,
485,17,4,12,2.0,2,2,,2.0,,2.0,8.0,2,,,
486,17,4,12,2.0,2,2,,2.0,,2.0,9.0,1,,,
487,17,4,19,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,4110.0
488,17,4,18,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,4610.0
489,17,14,57,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,5120.0
490,17,17,66,2.0,2,2,2.0,2.0,2.0,2.0,19.0,1,1.0,,430.0
491,17,8,35,2.0,2,2,2.0,2.0,,2.0,20.0,1,6.0,,
492,17,28,70,2.0,2,2,2.0,2.0,,2.0,12.0,2,1.0,,4020.0
493,17,49,44,2.0,2,2,2.0,2.0,,2.0,16.0,1,3.0,,7700.0
494,17,61,32,2.0,2,2,2.0,2.0,,2.0,16.0,1,6.0,,
495,17,54,18,2.0,2,2,2.0,2.0,,2.0,17.0,1,6.0,,
496,17,13,58,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,630.0
497,17,13,50,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,4850.0
498,17,11,65,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,5203.0,3600.0
499,17,83,35,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,5098.0,4760.0
500,17,92,7,2.0,2,2,,2.0,,2.0,4.0,1,,,
501,17,5,42,2.0,2,2,2.0,2.0,,2.0,20.0,1,1.0,,8630.0
502,17,5,51,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,5400.0
503,17,4,16,2.0,2,2,2.0,2.0,,2.0,13.0,1,1.0,,5160.0
504,17,27,39,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,4600.0
505,17,35,8,2.0,2,2,,2.0,,2.0,1.0,2,,,
506,17,27,7,2.0,2,2,,2.0,,2.0,2.0,1,,,
507,17,6,38,2.0,2,2,2.0,2.0,,2.0,23.0,2,1.0,5506.0,2100.0
508,17,8,33,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,6230.0
509,17,6,33,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,3420.0
510,17,8,6,2.0,2,2,,2.0,,2.0,3.0,2,,,
511,17,8,2,,2,2,,,,,,2,,,
512,17,9,10,2.0,2,2,,2.0,,1.0,7.0,1,,,
513,17,1,69,1.0,2,2,1.0,2.0,,2.0,11.0,1,6.0,,
514,17,11,84,2.0,2,2,2.0,2.0,,2.0,13.0,2,6.0,,
515,17,31,68,2.0,2,2,1.0,1.0,,2.0,16.0,2,6.0,,5400.0
516,17,14,28,2.0,2,2,2.0,2.0,2.0,2.0,16.0,1,6.0,,9620.0
517,17,12,34,2.0,2,2,2.0,2.0,2.0,2.0,20.0,2,1.0,,3420.0
518,17,12,10,2.0,2,2,,2.0,,2.0,7.0,1,,,
519,17,12,8,2.0,2,2,,2.0,,2.0,4.0,1,,,
520,17,64,31,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,2300.0,110.0
521,17,68,38,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6200.0,5000.0
522,17,30,54,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,9240.0
523,17,16,48,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
524,17,38,74,2.0,2,2,1.0,1.0,,2.0,16.0,1,6.0,,
525,17,32,73,2.0,1,2,1.0,1.0,,1.0,14.0,2,6.0,,
526,17,59,51,1.0,2,2,2.0,1.0,2.0,2.0,12.0,1,6.0,,
527,17,12,79,2.0,2,2,2.0,1.0,,2.0,18.0,2,6.0,,4200.0
528,17,4,57,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,5700.0
529,17,4,46,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,230.0
530,17,4,22,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,2540.0
531,17,6,36,2.0,2,2,2.0,2.0,,2.0,23.0,1,1.0,3600.0,3060.0
532,17,4,36,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,6107.0,3255.0
533,17,4,13,2.0,2,2,,2.0,,2.0,11.0,2,,,
534,17,4,11,2.0,2,2,,2.0,,2.0,8.0,2,,,
535,17,4,9,2.0,2,2,,2.0,,2.0,6.0,2,,,
536,17,4,6,2.0,2,2,,2.0,,2.0,2.0,2,,,
537,17,4,6,2.0,2,2,,2.0,,2.0,2.0,2,,,
538,17,5,39,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,4110.0
539,17,5,39,2.0,2,2,2.0,2.0,,2.0,17.0,1,1.0,,6730.0
540,17,10,74,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,5350.0
541,17,10,46,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,5700.0
542,17,13,18,2.0,2,2,2.0,2.0,,2.0,14.0,1,3.0,,9920.0
543,17,12,55,2.0,2,2,2.0,2.0,,2.0,18.0,1,1.0,,7700.0
544,17,14,72,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,4901.0,4700.0
545,17,53,42,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,9600.0
546,17,53,40,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,4760.0
547,17,58,14,2.0,2,2,,2.0,,2.0,11.0,2,,,
548,17,58,11,2.0,2,2,,2.0,,2.0,8.0,2,,,
549,17,65,7,2.0,2,2,,2.0,,2.0,3.0,1,,,
550,17,14,38,1.0,2,2,2.0,2.0,,1.0,16.0,1,6.0,,
551,17,11,47,2.0,2,2,2.0,2.0,2.0,2.0,18.0,1,6.0,,
552,17,16,24,2.0,2,2,2.0,2.0,,2.0,17.0,1,1.0,,9620.0
553,17,17,29,2.0,2,2,2.0,2.0,,2.0,17.0,1,1.0,,20.0
554,17,12,87,2.0,1,2,2.0,2.0,2.0,2.0,16.0,1,6.0,,
555,17,12,85,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
556,17,11,40,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,6200.0,430.0
557,17,13,39,2.0,2,2,2.0,2.0,,2.0,24.0,2,1.0,5200.0,1820.0
558,17,11,6,2.0,2,2,,2.0,,2.0,3.0,2,,,
559,17,9,3,,2,2,,,,,2.0,1,,,
560,17,5,72,1.0,1,2,1.0,1.0,,2.0,16.0,1,6.0,,
561,17,6,70,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
562,17,8,43,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,7340.0
563,17,10,89,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
564,17,9,31,2.0,2,2,2.0,2.0,,2.0,12.0,1,6.0,,6420.0
565,17,28,55,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,6099.0,650.0
566,17,36,53,2.0,2,2,2.0,2.0,,2.0,21.0,2,3.0,6004.0,300.0
567,17,41,88,1.0,2,2,1.0,1.0,,2.0,23.0,2,6.0,3600.0,
568,17,18,32,2.0,2,2,2.0,1.0,,2.0,22.0,2,1.0,2102.0,2200.0
569,17,24,32,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,4030.0
570,17,14,32,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,4720.0
571,17,23,24,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,6260.0
572,17,32,3,,2,2,,,,,1.0,2,,,
573,17,31,0,,2,2,,,,,,1,,,
574,17,39,28,2.0,2,2,2.0,2.0,,2.0,15.0,2,6.0,,4720.0
575,17,12,44,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,5240.0
576,17,13,46,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,4950.0
577,17,29,17,2.0,2,2,2.0,2.0,,2.0,14.0,1,6.0,,
578,17,13,14,2.0,2,2,,2.0,,1.0,10.0,1,,,
579,17,13,9,2.0,2,2,,2.0,,1.0,6.0,2,,,
580,17,25,56,2.0,2,2,2.0,2.0,,2.0,16.0,1,6.0,,
581,17,58,49,2.0,2,2,2.0,2.0,,2.0,12.0,2,6.0,,
582,17,53,52,2.0,2,2,2.0,2.0,,2.0,5.0,1,1.0,,9620.0
583,17,50,9,2.0,2,2,,2.0,,2.0,6.0,1,,,
584,17,54,6,2.0,2,2,,2.0,,2.0,3.0,2,,,
585,17,17,70,2.0,2,2,2.0,2.0,,2.0,18.0,1,6.0,,4760.0
586,17,14,66,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,5120.0
587,17,19,64,2.0,2,2,2.0,2.0,,2.0,23.0,1,6.0,2399.0,
588,17,2,81,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
589,17,34,54,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,4700.0
590,17,48,17,2.0,2,2,2.0,2.0,,2.0,14.0,2,1.0,,4760.0
591,17,29,14,2.0,2,2,,2.0,,2.0,11.0,2,,,
592,17,13,20,2.0,2,2,2.0,2.0,,2.0,19.0,1,6.0,,5160.0
593,17,8,32,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6200.0,800.0
594,17,44,33,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,2400.0,1430.0
595,17,54,32,2.0,2,2,2.0,2.0,,2.0,12.0,2,1.0,,4300.0
596,17,95,14,2.0,2,2,,2.0,,2.0,11.0,1,,,
597,17,71,10,2.0,2,2,,2.0,,2.0,7.0,2,,,
598,17,71,8,2.0,2,2,,1.0,,2.0,3.0,2,,,
599,17,72,5,2.0,2,2,,2.0,,2.0,1.0,2,,,
600,17,5,59,2.0,2,2,2.0,2.0,2.0,2.0,20.0,2,1.0,,5120.0
601,17,2,46,1.0,2,2,1.0,2.0,,1.0,15.0,2,6.0,,
602,17,118,40,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,5860.0
603,17,27,75,2.0,2,2,2.0,1.0,1.0,2.0,17.0,1,1.0,,9130.0
604,17,27,63,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
605,17,8,47,2.0,2,2,2.0,2.0,,2.0,20.0,1,6.0,,
606,17,14,23,2.0,2,2,2.0,2.0,,2.0,15.0,2,1.0,,4720.0
607,17,22,41,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,3850.0
608,17,19,82,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
609,17,16,76,2.0,2,2,2.0,2.0,2.0,2.0,8.0,1,6.0,,
610,17,13,49,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6109.0,3150.0
611,17,14,16,2.0,2,2,2.0,2.0,,2.0,12.0,1,6.0,,
612,17,16,64,2.0,2,2,2.0,2.0,,2.0,19.0,1,6.0,,
613,17,12,62,2.0,2,2,2.0,2.0,,2.0,20.0,2,6.0,,4040.0
614,17,36,51,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,5860.0
615,17,28,48,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,3850.0
616,17,28,23,2.0,2,2,2.0,2.0,,2.0,19.0,1,6.0,,4220.0
617,17,28,21,2.0,2,2,2.0,2.0,,2.0,19.0,1,6.0,,4220.0
618,17,4,43,2.0,2,2,2.0,2.0,,2.0,17.0,1,6.0,,8320.0
619,17,18,41,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,5510.0
620,17,17,38,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,4600.0
621,17,11,52,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,1107.0
622,17,12,48,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,5000.0
623,17,16,22,2.0,2,2,2.0,2.0,,2.0,20.0,1,1.0,,4220.0
624,17,18,20,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,4030.0
625,17,15,78,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
626,17,5,46,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,2016.0
627,17,7,47,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,2404.0,1050.0
628,17,4,19,2.0,2,2,2.0,2.0,,1.0,16.0,1,3.0,,4140.0
629,17,6,17,2.0,2,2,2.0,2.0,,2.0,14.0,2,6.0,,
630,17,36,87,2.0,2,2,2.0,1.0,,2.0,14.0,1,6.0,,
631,17,22,59,2.0,2,2,2.0,2.0,,2.0,19.0,2,2.0,,5810.0
632,17,20,65,2.0,2,2,2.0,2.0,,2.0,6.0,1,2.0,,9600.0
633,17,24,38,2.0,2,2,2.0,2.0,,2.0,20.0,1,3.0,,9140.0
634,17,24,35,2.0,2,2,2.0,2.0,,2.0,14.0,1,3.0,,7330.0
635,17,31,32,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,2300.0,2310.0
636,17,8,60,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
637,17,7,69,2.0,2,2,2.0,2.0,,2.0,19.0,1,6.0,,
638,17,10,66,2.0,1,2,1.0,1.0,,1.0,14.0,1,6.0,,
639,17,79,22,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,4110.0
640,17,6,52,2.0,2,2,2.0,2.0,,2.0,20.0,1,1.0,,1107.0
