,ST,PWGTP,AGEP,DDRS,DEAR,DEYE,DOUT,DPHY,DRATX,DREM,SCHL,SEX,ESR,FOD1P,OCCP10
8719,6,9,13,2.0,2,2,,2.0,,2.0,10.0,2,,,
8720,6,9,7,2.0,2,2,,2.0,,2.0,4.0,2,,,
8721,6,12,73,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,2300.0,2430.0
8722,6,20,43,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6002.0,4850.0
8723,6,16,65,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,4230.0
8724,6,17,56,2.0,2,2,2.0,2.0,,2.0,9.0,2,1.0,,3600.0
8725,6,19,25,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,3600.0,3050.0
8726,6,13,50,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,2601.0,1050.0
8727,6,14,40,2.0,2,2,2.0,2.0,,2.0,21.0,2,3.0,6007.0,9920.0
8728,6,3,83,1.0,2,1,1.0,1.0,,1.0,16.0,2,6.0,,
8729,6,11,73,2.0,1,2,2.0,2.0,,2.0,21.0,2,6.0,6203.0,
8730,6,19,29,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,5901.0,9030.0
8731,6,17,30,2.0,2,2,2.0,2.0,,2.0,19.0,1,6.0,,2750.0
8732,6,11,73,2.0,2,2,2.0,2.0,2.0,2.0,18.0,1,6.0,,10.0
8733,6,8,71,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
8734,6,42,44,2.0,2,2,2.0,2.0,,2.0,9.0,1,1.0,,4210.0
8735,6,48,44,2.0,2,2,2.0,2.0,,2.0,5.0,2,6.0,,
8736,6,43,17,2.0,2,2,2.0,2.0,,2.0,14.0,1,1.0,,2340.0
8737,6,36,14,2.0,2,2,,2.0,,2.0,10.0,1,,,
8738,6,51,10,2.0,2,2,,2.0,,2.0,7.0,2,,,
8739,6,10,71,2.0,2,2,2.0,2.0,,2.0,12.0,2,6.0,,
8740,6,13,51,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,4110.0
8741,6,12,65,2.0,2,2,2.0,2.0,2.0,2.0,15.0,1,6.0,,7200.0
8742,6,7,74,1.0,2,2,1.0,1.0,,2.0,19.0,2,6.0,,
8743,6,17,59,2.0,2,2,1.0,2.0,,1.0,19.0,1,6.0,,
8744,6,12,47,2.0,1,2,2.0,2.0,,2.0,9.0,1,6.0,,
8745,6,10,39,2.0,2,2,2.0,2.0,,2.0,9.0,2,1.0,,4020.0
8746,6,13,18,2.0,2,2,2.0,2.0,,2.0,12.0,2,6.0,,4720.0
8747,6,10,15,2.0,2,2,2.0,2.0,,2.0,13.0,1,,,
8748,6,9,4,,2,2,,,,,1.0,1,,,
8749,6,10,1,,2,2,,,,,,1,,,
8750,6,11,1,,2,2,,,,,,2,,,
8751,6,10,0,,2,2,,,,,,1,,,
8752,6,9,71,2.0,2,2,2.0,2.0,,2.0,15.0,2,1.0,,5120.0
8753,6,19,26,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6203.0,4810.0
8754,6,16,25,2.0,2,2,2.0,2.0,,2.0,23.0,2,1.0,3401.0,2310.0
8755,6,18,37,2.0,2,2,1.0,2.0,,2.0,20.0,2,1.0,,340.0
8756,6,20,37,2.0,2,2,2.0,2.0,,2.0,15.0,1,1.0,,7700.0
8757,6,19,9,2.0,2,2,,2.0,,2.0,6.0,1,,,
8758,6,20,7,2.0,2,2,,2.0,,2.0,4.0,2,,,
8759,6,21,3,,2,2,,,,,1.0,1,,,
8760,6,21,45,2.0,2,2,2.0,2.0,,2.0,24.0,1,1.0,2408.0,1020.0
8761,6,20,56,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,5507.0,4920.0
8762,6,21,11,2.0,2,2,,2.0,,2.0,8.0,2,,,
8763,6,19,6,2.0,2,2,,2.0,,2.0,3.0,1,,,
8764,6,16,19,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,
8765,6,23,50,2.0,2,2,2.0,2.0,,2.0,14.0,1,1.0,,4700.0
8766,6,24,55,2.0,2,2,2.0,2.0,,2.0,14.0,2,1.0,,4700.0
8767,6,29,30,2.0,2,2,2.0,2.0,,2.0,15.0,2,6.0,,
8768,6,33,28,2.0,2,2,2.0,2.0,,2.0,14.0,1,2.0,,4720.0
8769,6,29,23,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,4700.0
8770,6,22,13,2.0,2,2,,2.0,,2.0,9.0,1,,,
8771,6,21,11,2.0,2,2,,2.0,,2.0,8.0,1,,,
8772,6,25,9,2.0,2,2,,2.0,,2.0,6.0,2,,,
8773,6,10,51,2.0,2,2,2.0,2.0,1.0,2.0,16.0,1,1.0,,350.0
8774,6,12,50,2.0,2,2,2.0,2.0,,2.0,17.0,2,1.0,,4720.0
8775,6,15,24,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
8776,6,12,20,2.0,2,2,2.0,2.0,,2.0,14.0,1,6.0,,
8777,6,13,3,,2,2,,,,,1.0,1,,,
8778,6,18,65,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
8779,6,18,68,2.0,2,2,2.0,2.0,,2.0,16.0,1,6.0,,
8780,6,54,28,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,540.0
8781,6,67,2,,2,2,,,,,,1,,,
8782,6,58,0,,2,2,,,,,,2,,,
8783,6,85,25,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,5240.0
8784,6,59,23,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,6800.0
8785,6,88,25,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,430.0
8786,6,80,23,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,4410.0
8787,6,15,33,2.0,2,2,2.0,2.0,,2.0,20.0,1,1.0,,2720.0
8788,6,29,31,2.0,2,2,2.0,2.0,,2.0,19.0,1,3.0,,4850.0
8789,6,1,46,2.0,2,2,2.0,2.0,,2.0,18.0,2,6.0,,4230.0
8790,6,27,29,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,6440.0
8791,6,27,38,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,9300.0
8792,6,26,64,2.0,1,2,2.0,2.0,,2.0,19.0,1,6.0,,1107.0
8793,6,27,64,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,2160.0
8794,6,10,61,2.0,2,2,2.0,2.0,,2.0,22.0,1,2.0,2408.0,1530.0
8795,6,11,59,2.0,2,2,2.0,1.0,,2.0,19.0,1,6.0,,4210.0
8796,6,13,38,2.0,2,2,2.0,2.0,,2.0,15.0,2,1.0,,4200.0
8797,6,13,11,2.0,2,2,,2.0,,2.0,9.0,1,,,
8798,6,13,35,2.0,2,2,2.0,2.0,,2.0,21.0,2,2.0,5504.0,4600.0
8799,6,14,37,2.0,2,2,2.0,2.0,,2.0,21.0,1,2.0,1301.0,300.0
8800,6,18,4,,2,2,,,,,1.0,2,,,
8801,6,14,2,,2,2,,,,,,1,,,
8802,6,23,58,2.0,2,2,2.0,2.0,,2.0,9.0,1,1.0,,6420.0
8803,6,30,35,2.0,2,2,2.0,2.0,,2.0,12.0,2,6.0,,
8804,6,25,16,2.0,2,2,2.0,2.0,,2.0,13.0,2,6.0,,
8805,6,21,13,2.0,2,2,,2.0,,2.0,10.0,2,,,
8806,6,22,10,2.0,2,2,,2.0,,2.0,7.0,2,,,
8807,6,21,5,2.0,2,2,,2.0,,2.0,1.0,1,,,
8808,6,31,39,2.0,2,2,2.0,2.0,,2.0,13.0,1,1.0,,2540.0
8809,6,19,42,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6206.0,50.0
8810,6,17,29,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,2310.0,2310.0
8811,6,15,58,2.0,2,2,2.0,2.0,,2.0,9.0,1,6.0,,6050.0
8812,6,11,45,2.0,2,2,2.0,2.0,,2.0,1.0,2,1.0,,6050.0
8813,6,21,28,2.0,2,2,2.0,2.0,,2.0,11.0,2,1.0,,4720.0
8814,6,16,18,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,4250.0
8815,6,13,17,2.0,2,2,2.0,2.0,,2.0,13.0,1,6.0,,
8816,6,15,10,2.0,2,2,,2.0,,2.0,7.0,1,,,
8817,6,13,5,2.0,2,2,,2.0,,2.0,2.0,2,,,
8818,6,14,4,,2,2,,,,,1.0,1,,,
8819,6,14,1,,2,2,,,,,,1,,,
8820,6,17,23,2.0,2,2,2.0,2.0,,2.0,12.0,1,6.0,,6050.0
8821,6,17,18,2.0,2,2,2.0,2.0,,2.0,9.0,1,6.0,,6050.0
8822,6,15,73,2.0,2,2,2.0,2.0,,2.0,20.0,2,6.0,,
8823,6,15,79,2.0,1,2,2.0,1.0,,2.0,21.0,1,6.0,5506.0,
8824,6,88,47,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,4760.0
8825,6,64,47,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,3255.0
8826,6,87,20,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,6355.0
8827,6,12,45,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6211.0,4220.0
8828,6,18,18,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,
8829,6,23,48,2.0,1,2,2.0,2.0,2.0,2.0,19.0,1,1.0,,9610.0
8830,6,17,55,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,5301.0,2010.0
8831,6,26,20,2.0,2,2,2.0,2.0,,2.0,1.0,1,1.0,,4130.0
8832,6,8,49,2.0,2,2,2.0,2.0,,2.0,20.0,2,6.0,,3600.0
8833,6,6,47,2.0,2,2,2.0,2.0,,2.0,18.0,1,1.0,,5560.0
8834,6,7,9,2.0,2,2,,2.0,,2.0,7.0,1,,,
8835,6,40,46,2.0,2,2,2.0,2.0,,2.0,15.0,1,1.0,,6230.0
8836,6,47,3,,2,2,,,,,1.0,1,,,
8837,6,40,40,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,630.0
8838,6,38,15,2.0,2,2,2.0,2.0,,2.0,11.0,1,,,
8839,6,46,12,2.0,2,2,,2.0,,2.0,9.0,2,,,
8840,6,16,40,1.0,2,2,1.0,1.0,,1.0,14.0,2,6.0,,
8841,6,20,45,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,4220.0
8842,6,26,43,2.0,2,2,2.0,2.0,,2.0,12.0,1,6.0,,6230.0
8843,6,24,36,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,5400.0
8844,6,23,16,2.0,2,2,2.0,2.0,,2.0,13.0,1,6.0,,
8845,6,24,15,2.0,2,2,2.0,2.0,,2.0,12.0,1,,,
8846,6,22,11,2.0,2,2,,2.0,,2.0,7.0,2,,,
8847,6,24,11,2.0,2,2,,2.0,,2.0,5.0,2,,,
8848,6,35,37,2.0,2,2,2.0,2.0,,2.0,12.0,1,1.0,,6230.0
8849,6,7,27,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,3601.0,2200.0
8850,6,6,26,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,3601.0,1720.0
8851,6,11,65,2.0,2,2,2.0,2.0,2.0,2.0,18.0,1,1.0,,100.0
8852,6,11,63,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,3930.0
8853,6,5,86,2.0,2,2,1.0,2.0,,2.0,21.0,1,6.0,5506.0,
8854,6,19,34,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
8855,6,18,17,2.0,2,2,2.0,2.0,,2.0,14.0,1,6.0,,
8856,6,29,8,2.0,2,2,,2.0,,2.0,5.0,1,,,
8857,6,7,63,2.0,2,2,2.0,2.0,,2.0,20.0,2,6.0,,
8858,6,21,60,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,6402.0,230.0
8859,6,8,55,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6203.0,3910.0
8860,6,9,55,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6203.0,5700.0
8861,6,11,58,2.0,2,2,2.0,2.0,,2.0,19.0,2,2.0,,3910.0
8862,6,11,62,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,4720.0
8863,6,16,28,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,1103.0,2600.0
8864,6,33,45,2.0,2,2,2.0,2.0,,2.0,14.0,2,1.0,,4220.0
8865,6,38,16,2.0,2,2,2.0,2.0,,2.0,13.0,1,6.0,,
8866,6,33,8,2.0,2,2,,2.0,,2.0,5.0,1,,,
8867,6,37,2,,2,2,,,,,,1,,,
8868,6,11,73,2.0,2,2,2.0,2.0,2.0,2.0,22.0,1,6.0,5501.0,
8869,6,14,70,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,3301.0,
8870,6,13,49,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6000.0,4850.0
8871,6,13,46,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,2300.0,2310.0
8872,6,12,17,2.0,2,2,2.0,2.0,,2.0,14.0,2,6.0,,4620.0
8873,6,13,14,2.0,2,2,,2.0,,2.0,11.0,1,,,
8874,6,13,82,2.0,2,2,2.0,2.0,,2.0,22.0,2,6.0,6107.0,
8875,6,7,42,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
8876,6,8,39,2.0,2,2,2.0,2.0,,2.0,16.0,1,3.0,,3930.0
8877,6,9,24,2.0,2,2,2.0,2.0,,2.0,15.0,2,1.0,,8800.0
8878,6,9,22,2.0,2,2,2.0,2.0,,2.0,15.0,2,6.0,,
8879,6,8,63,2.0,2,2,2.0,1.0,,2.0,16.0,2,6.0,,3600.0
8880,6,8,22,2.0,2,2,2.0,2.0,,2.0,16.0,1,3.0,,4140.0
8881,6,7,20,2.0,2,2,2.0,2.0,,2.0,11.0,1,6.0,,
8882,6,17,41,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,3255.0
8883,6,17,21,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,3955.0
8884,6,8,65,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,3301.0,3320.0
8885,6,24,26,2.0,2,2,2.0,2.0,,2.0,14.0,1,1.0,,4020.0
8886,6,25,2,,2,2,,,,,,2,,,
8887,6,31,22,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
8888,6,173,70,2.0,2,2,2.0,2.0,,2.0,22.0,2,6.0,6210.0,
8889,6,13,66,2.0,2,2,2.0,1.0,2.0,1.0,16.0,1,6.0,,
8890,6,39,46,2.0,2,2,2.0,2.0,,2.0,20.0,1,6.0,,1050.0
8891,6,34,9,2.0,2,2,,2.0,,2.0,6.0,1,,,
8892,6,53,40,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,120.0
8893,6,36,55,2.0,2,2,2.0,2.0,,2.0,20.0,2,6.0,,
8894,6,58,31,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6200.0,50.0
8895,6,57,30,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6200.0,4760.0
8896,6,48,85,2.0,2,2,2.0,2.0,,2.0,21.0,1,6.0,6200.0,
8897,6,53,0,,2,2,,,,,,1,,,
8898,6,54,29,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,6201.0,2310.0
8899,6,7,44,2.0,2,2,2.0,2.0,,2.0,1.0,1,6.0,,
8900,6,15,68,2.0,2,2,2.0,2.0,,2.0,22.0,1,6.0,4901.0,2000.0
8901,6,10,70,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,2602.0,
8902,6,12,43,2.0,2,2,2.0,2.0,,2.0,20.0,1,1.0,,5240.0
8903,6,12,42,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6000.0,4700.0
8904,6,16,15,2.0,2,2,2.0,2.0,,2.0,12.0,1,,,
8905,6,10,54,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,20.0
8906,6,9,52,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,350.0
8907,6,12,53,1.0,2,2,1.0,1.0,,1.0,15.0,2,6.0,,
8908,6,17,62,2.0,1,2,2.0,2.0,,2.0,21.0,1,1.0,6203.0,10.0
8909,6,18,53,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
8910,6,18,14,2.0,2,2,,2.0,,2.0,11.0,1,,,
8911,6,19,19,2.0,2,2,2.0,2.0,2.0,2.0,18.0,2,4.0,,9830.0
8912,6,14,33,2.0,2,2,2.0,2.0,2.0,2.0,18.0,1,1.0,,1050.0
8913,6,18,0,,2,2,,,,,,2,,,
8914,6,16,26,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6203.0,800.0
8915,6,46,29,2.0,2,2,2.0,2.0,,2.0,18.0,2,6.0,,4600.0
8916,6,60,32,2.0,2,2,2.0,2.0,,2.0,18.0,1,1.0,,4720.0
8917,6,143,10,2.0,2,2,,2.0,,2.0,8.0,2,,,
8918,6,5,47,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,
8919,6,12,34,2.0,2,2,2.0,2.0,,2.0,20.0,1,6.0,,6230.0
8920,6,21,93,1.0,1,2,1.0,1.0,,1.0,16.0,2,6.0,,
8921,6,20,36,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,2102.0,1020.0
8922,6,15,34,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,3606.0,
8923,6,17,7,2.0,2,2,,2.0,,2.0,4.0,1,,,
8924,6,14,3,,2,2,,,,,1.0,1,,,
8925,6,8,70,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,
8926,6,9,81,2.0,2,2,2.0,2.0,,2.0,14.0,2,6.0,,
8927,6,21,69,2.0,2,2,2.0,2.0,2.0,2.0,19.0,1,6.0,,4840.0
8928,6,20,69,2.0,2,2,2.0,2.0,,2.0,18.0,2,6.0,,
8929,6,12,49,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,4700.0
8930,6,11,49,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,20.0
8931,6,14,22,2.0,2,2,2.0,2.0,,2.0,18.0,1,1.0,,6230.0
8932,6,11,42,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,4850.0
8933,6,11,42,2.0,2,2,2.0,1.0,,2.0,13.0,1,6.0,,
8934,6,27,45,1.0,2,1,1.0,1.0,,1.0,16.0,2,6.0,,5400.0
8935,6,34,12,2.0,2,2,,2.0,,1.0,9.0,2,,,
8936,6,13,51,2.0,2,2,2.0,2.0,,2.0,3.0,1,1.0,,430.0
8937,6,12,56,2.0,2,2,2.0,2.0,,2.0,6.0,2,1.0,,4610.0
8938,6,14,28,2.0,2,2,2.0,2.0,,1.0,17.0,1,6.0,,
8939,6,14,27,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,5240.0
8940,6,14,21,2.0,2,2,2.0,1.0,,1.0,1.0,1,6.0,,
8941,6,35,59,2.0,2,2,2.0,2.0,,2.0,14.0,1,1.0,,4030.0
8942,6,5,59,2.0,1,2,2.0,1.0,,2.0,19.0,1,1.0,,6260.0
8943,6,7,93,1.0,2,1,1.0,1.0,,1.0,11.0,2,6.0,,
8944,6,13,30,2.0,2,2,2.0,2.0,,2.0,20.0,1,6.0,,6240.0
8945,6,18,30,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,5940.0
8946,6,11,75,2.0,1,2,2.0,2.0,,2.0,21.0,1,6.0,2406.0,
8947,6,10,71,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,5200.0,
8948,6,8,60,2.0,2,2,2.0,2.0,2.0,2.0,18.0,1,1.0,,5540.0
8949,6,4,40,1.0,2,2,1.0,1.0,,1.0,15.0,1,6.0,,
8950,6,21,72,2.0,1,2,2.0,1.0,2.0,2.0,21.0,1,6.0,5098.0,
8951,6,20,64,1.0,1,2,1.0,1.0,,1.0,19.0,2,1.0,,5240.0
8952,6,24,89,2.0,1,2,2.0,2.0,2.0,2.0,11.0,1,6.0,,
8953,6,30,52,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,9120.0
8954,6,44,49,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,8620.0
8955,6,10,55,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,2540.0
8956,6,12,59,2.0,2,2,2.0,2.0,,2.0,9.0,1,1.0,,6050.0
8957,6,2,17,2.0,2,2,2.0,2.0,,2.0,13.0,1,6.0,,
8958,6,47,48,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,1901.0,4700.0
8959,6,45,17,2.0,2,2,2.0,2.0,,2.0,14.0,2,6.0,,
8960,6,45,15,2.0,2,2,2.0,2.0,,2.0,12.0,2,,,
8961,6,41,9,2.0,2,2,,2.0,,2.0,6.0,1,,,
8962,6,31,63,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,4610.0
8963,6,47,87,1.0,1,2,1.0,1.0,,1.0,7.0,2,6.0,,
8964,6,17,38,2.0,2,2,2.0,2.0,,2.0,14.0,1,6.0,,7200.0
8965,6,26,35,1.0,2,2,1.0,1.0,,2.0,16.0,2,3.0,,9720.0
8966,6,2,72,2.0,2,2,2.0,2.0,,2.0,21.0,1,6.0,2408.0,
8967,6,25,44,2.0,2,2,2.0,2.0,,2.0,12.0,1,1.0,,9130.0
8968,6,27,9,2.0,2,2,,2.0,,2.0,6.0,2,,,
8969,6,36,43,2.0,2,2,2.0,2.0,,2.0,12.0,2,1.0,,4030.0
8970,6,39,27,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,4220.0
8971,6,17,22,2.0,2,2,2.0,2.0,2.0,2.0,16.0,1,4.0,,9810.0
8972,6,8,47,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,9130.0
8973,6,8,19,2.0,2,2,2.0,2.0,,2.0,16.0,2,3.0,,9920.0
8974,6,7,16,2.0,2,2,2.0,2.0,,2.0,13.0,1,1.0,,8740.0
8975,6,11,71,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
8976,6,9,51,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,160.0
8977,6,10,39,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,2400.0,7010.0
8978,6,3,59,2.0,2,1,2.0,1.0,,2.0,16.0,1,6.0,,
8979,6,5,55,2.0,2,2,2.0,2.0,,2.0,13.0,2,1.0,,6050.0
8980,6,5,59,2.0,2,2,2.0,2.0,,2.0,15.0,1,3.0,,6050.0
8981,6,5,17,2.0,2,2,2.0,2.0,,2.0,15.0,1,6.0,,
8982,6,7,73,1.0,1,2,1.0,1.0,,1.0,1.0,2,6.0,,
8983,6,7,45,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6000.0,740.0
8984,6,6,45,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,1901.0,5860.0
8985,6,6,19,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,5860.0
8986,6,6,16,2.0,2,2,2.0,2.0,,2.0,13.0,1,6.0,,
8987,6,6,8,2.0,2,2,,2.0,,2.0,6.0,2,,,
8988,6,30,28,2.0,2,2,2.0,2.0,,2.0,12.0,1,1.0,,9130.0
8989,6,18,29,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,4720.0
8990,6,22,10,2.0,2,2,,2.0,,2.0,6.0,1,,,
8991,6,22,7,2.0,2,2,,2.0,,2.0,4.0,1,,,
8992,6,30,4,,2,2,,,,,1.0,2,,,
8993,6,14,41,2.0,2,2,1.0,2.0,,1.0,15.0,1,6.0,,
8994,6,20,56,2.0,2,2,1.0,2.0,,1.0,16.0,1,6.0,,
8995,6,19,52,2.0,2,2,1.0,1.0,,1.0,20.0,2,6.0,,
8996,6,19,46,2.0,2,2,1.0,2.0,,1.0,19.0,2,6.0,,
8997,6,50,44,2.0,2,2,2.0,2.0,,2.0,16.0,1,2.0,,2900.0
8998,6,46,41,2.0,2,2,2.0,2.0,,2.0,16.0,2,2.0,,530.0
8999,6,54,12,2.0,2,2,,2.0,,2.0,9.0,2,,,
9000,6,46,10,2.0,2,2,,2.0,,2.0,7.0,1,,,
9001,6,19,39,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,5501.0,710.0
9002,6,16,36,2.0,2,2,2.0,2.0,,2.0,20.0,2,3.0,,410.0
9003,6,20,12,2.0,2,2,,2.0,,2.0,9.0,1,,,
9004,6,20,9,2.0,2,2,,2.0,,2.0,6.0,2,,,
9005,6,27,66,2.0,2,2,2.0,2.0,,2.0,21.0,1,6.0,2300.0,
9006,6,27,65,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,6107.0,
9007,6,18,73,2.0,1,2,2.0,2.0,,2.0,16.0,2,6.0,,
9008,6,5,65,2.0,2,2,2.0,2.0,2.0,2.0,19.0,1,6.0,,
9009,6,9,15,2.0,2,2,2.0,2.0,,2.0,12.0,2,,,
9010,6,16,30,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,5600.0
9011,6,18,32,2.0,2,2,2.0,2.0,,2.0,21.0,1,6.0,6200.0,4620.0
9012,6,1,52,2.0,2,2,2.0,2.0,,2.0,10.0,2,6.0,,5400.0
9013,6,37,61,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,7330.0
9014,6,33,70,2.0,2,2,2.0,2.0,,2.0,6.0,1,6.0,,220.0
9015,6,46,35,2.0,2,2,2.0,2.0,,2.0,10.0,2,6.0,,
9016,6,11,34,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,2413.0,300.0
9017,6,14,35,2.0,2,2,2.0,2.0,,2.0,22.0,2,6.0,3605.0,5240.0
9018,6,11,2,,2,2,,,,,,1,,,
9019,6,11,59,2.0,2,2,2.0,2.0,,2.0,19.0,2,3.0,,2025.0
9020,6,9,44,2.0,2,2,2.0,2.0,,2.0,19.0,2,3.0,,4710.0
9021,6,12,40,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6200.0,4810.0
9022,6,16,22,2.0,2,2,2.0,2.0,,2.0,18.0,2,3.0,,4600.0
9023,6,13,12,2.0,2,2,,2.0,,2.0,10.0,1,,,
9024,6,11,8,2.0,2,2,,2.0,,2.0,6.0,2,,,
9025,6,13,2,,2,2,,,,,,2,,,
9026,6,13,69,2.0,2,2,2.0,2.0,1.0,2.0,21.0,1,1.0,5007.0,4220.0
9027,6,2,17,2.0,2,2,2.0,2.0,,2.0,13.0,1,6.0,,
9028,6,21,49,2.0,2,2,2.0,2.0,,2.0,6.0,1,1.0,,7200.0
9029,6,33,36,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,6260.0
9030,6,28,33,2.0,2,2,2.0,2.0,,2.0,16.0,2,3.0,,4020.0
9031,6,16,54,2.0,2,2,2.0,1.0,,1.0,16.0,2,1.0,,5260.0
9032,6,28,18,2.0,2,2,2.0,2.0,,2.0,14.0,2,6.0,,
9033,6,15,4,,2,2,,,,,1.0,1,,,
9034,6,14,77,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,
9035,6,16,65,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,1401.0,410.0
9036,6,11,53,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,1401.0,4710.0
9037,6,17,21,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,5700.0
9038,6,16,39,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,5120.0
9039,6,19,4,,2,2,,,,,2.0,2,,,
9040,6,19,40,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,9620.0
9041,6,8,54,2.0,2,2,2.0,2.0,,2.0,23.0,2,1.0,5507.0,20.0
