,ST,PWGTP,AGEP,DDRS,DEAR,DEYE,DOUT,DPHY,DRATX,DREM,SCHL,SEX,ESR,FOD1P,OCCP10
8933,25,17,86,2.0,1,2,2.0,2.0,,2.0,15.0,1,6.0,,
8934,25,18,85,2.0,1,2,1.0,1.0,,2.0,18.0,2,6.0,,
8935,25,31,28,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6207.0,800.0
8936,25,29,26,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,5240.0
8937,25,31,1,,2,2,,,,,,1,,,
8938,25,18,55,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,6201.0,800.0
8939,25,17,53,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,6200.0,430.0
8940,25,13,73,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,5860.0
8941,25,12,47,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6201.0,800.0
8942,25,13,46,2.0,2,2,2.0,2.0,,2.0,19.0,1,3.0,,5610.0
8943,25,14,14,2.0,2,2,,2.0,,2.0,10.0,1,,,
8944,25,12,10,2.0,2,2,,2.0,,2.0,7.0,1,,,
8945,25,17,58,2.0,2,2,2.0,2.0,,2.0,24.0,1,1.0,5004.0,850.0
8946,25,15,57,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,3600.0,430.0
8947,25,20,26,2.0,2,2,2.0,2.0,,1.0,17.0,2,3.0,,4050.0
8948,25,9,51,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,2300.0,3600.0
8949,25,9,42,2.0,2,2,2.0,2.0,,2.0,11.0,1,6.0,,9130.0
8950,25,28,68,2.0,2,2,2.0,2.0,2.0,2.0,19.0,1,1.0,,3930.0
8951,25,30,63,2.0,2,2,2.0,2.0,,2.0,14.0,2,6.0,,
8952,25,36,68,2.0,2,2,2.0,1.0,,2.0,16.0,1,6.0,,
8953,25,4,94,1.0,2,2,1.0,1.0,,1.0,13.0,2,6.0,,
8954,25,16,60,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,3301.0,9620.0
8955,25,14,45,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,2145.0
8956,25,16,19,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,9640.0
8957,25,20,16,2.0,2,2,2.0,2.0,,2.0,13.0,1,6.0,,
8958,25,17,70,2.0,2,2,2.0,1.0,,2.0,15.0,1,6.0,,
8959,25,17,68,2.0,2,2,2.0,2.0,,2.0,15.0,2,1.0,,4220.0
8960,25,19,48,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,2310.0,710.0
8961,25,16,48,2.0,2,2,2.0,2.0,,2.0,17.0,1,1.0,,7200.0
8962,25,20,20,2.0,2,2,2.0,2.0,,2.0,16.0,2,3.0,,4110.0
8963,25,22,17,2.0,2,2,2.0,2.0,,2.0,14.0,1,6.0,,
8964,25,15,31,2.0,2,2,2.0,2.0,,2.0,23.0,2,1.0,5200.0,3060.0
8965,25,13,47,2.0,2,2,2.0,2.0,,2.0,1.0,1,1.0,,7200.0
8966,25,12,46,2.0,2,2,2.0,2.0,,2.0,16.0,2,3.0,,4020.0
8967,25,24,19,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,9130.0
8968,25,14,8,2.0,2,2,,2.0,,2.0,5.0,1,,,
8969,25,14,6,2.0,2,2,,2.0,,2.0,4.0,1,,,
8970,25,7,81,1.0,2,2,1.0,1.0,,1.0,16.0,2,6.0,,
8971,25,21,38,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,1901.0,430.0
8972,25,21,39,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6200.0,4840.0
8973,25,23,9,2.0,2,2,,2.0,,2.0,6.0,1,,,
8974,25,22,6,2.0,2,2,,2.0,,2.0,3.0,2,,,
8975,25,11,27,2.0,2,2,2.0,2.0,,1.0,17.0,2,3.0,,9920.0
8976,25,12,9,2.0,2,2,,2.0,,1.0,6.0,1,,,
8977,25,17,3,,2,2,,,,,3.0,1,,,
8978,25,13,90,1.0,1,1,1.0,1.0,,1.0,16.0,1,6.0,,
8979,25,18,27,2.0,2,2,2.0,2.0,,2.0,18.0,1,1.0,,8140.0
8980,25,17,28,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,5400.0
8981,25,10,35,2.0,2,2,2.0,2.0,,2.0,24.0,1,1.0,3700.0,2200.0
8982,25,9,30,2.0,2,2,2.0,2.0,,2.0,24.0,2,1.0,3301.0,2200.0
8983,25,16,0,,2,2,,,,,,2,,,
8984,25,16,55,2.0,2,2,2.0,2.0,2.0,2.0,21.0,1,1.0,6000.0,9040.0
8985,25,17,53,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,4810.0
8986,25,12,83,2.0,1,2,2.0,1.0,2.0,2.0,13.0,1,6.0,,
8987,25,27,51,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,5600.0
8988,25,18,74,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
8989,25,24,37,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,3600.0,7700.0
8990,25,28,42,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,4010.0
8991,25,25,8,2.0,2,2,,2.0,,2.0,4.0,2,,,
8992,25,25,5,2.0,2,2,,2.0,,2.0,2.0,2,,,
8993,25,24,70,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,4850.0
8994,25,17,49,2.0,2,2,2.0,1.0,,2.0,17.0,1,6.0,,7840.0
8995,25,48,22,2.0,2,2,2.0,2.0,2.0,2.0,21.0,1,1.0,6103.0,4240.0
8996,25,87,21,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,4510.0
8997,25,4,49,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,5501.0,1760.0
8998,25,5,10,2.0,2,2,,2.0,,2.0,7.0,1,,,
8999,25,4,49,2.0,2,2,2.0,2.0,,1.0,18.0,1,6.0,,8130.0
9000,25,4,18,2.0,2,2,1.0,2.0,,2.0,11.0,2,6.0,,
9001,25,15,28,2.0,2,2,2.0,2.0,,2.0,17.0,2,6.0,,
9002,25,14,11,2.0,2,2,,2.0,,2.0,7.0,1,,,
9003,25,15,4,,2,2,,,,,1.0,2,,,
9004,25,17,0,,2,2,,,,,,1,,,
9005,25,4,72,2.0,2,2,2.0,2.0,,2.0,24.0,1,6.0,6402.0,2200.0
9006,25,4,72,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,2601.0,3630.0
9007,25,4,77,2.0,2,2,2.0,2.0,,2.0,20.0,2,6.0,,
9008,25,4,21,2.0,2,2,2.0,2.0,,1.0,19.0,2,6.0,,500.0
9009,25,10,21,2.0,2,2,2.0,2.0,,1.0,19.0,2,1.0,,5400.0
9010,25,10,21,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
9011,25,10,21,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,4620.0
9012,25,4,52,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,8965.0
9013,25,5,46,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,4850.0
9014,25,3,17,2.0,2,2,2.0,2.0,,2.0,14.0,2,1.0,,4150.0
9015,25,15,51,2.0,2,2,2.0,2.0,,1.0,16.0,1,6.0,,
9016,25,24,58,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,6200.0
9017,25,23,58,2.0,2,2,2.0,2.0,,2.0,22.0,2,6.0,3700.0,2320.0
9018,25,68,26,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,4760.0
9019,25,49,2,,2,2,,,,,,2,,,
9020,25,43,23,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,3850.0
9021,25,12,20,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,4600.0
9022,25,1,55,2.0,2,2,2.0,1.0,2.0,2.0,16.0,1,3.0,,9920.0
9023,25,25,53,2.0,2,2,2.0,2.0,,2.0,16.0,1,6.0,,
9024,25,16,76,2.0,2,2,2.0,2.0,2.0,2.0,20.0,1,6.0,,
9025,25,18,46,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,5200.0,430.0
9026,25,15,46,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,3603.0,2320.0
9027,25,16,16,2.0,2,2,2.0,2.0,,2.0,14.0,1,1.0,,3955.0
9028,25,17,13,2.0,2,2,,2.0,,2.0,11.0,1,,,
9029,25,4,40,2.0,2,2,2.0,2.0,,2.0,17.0,2,1.0,,2910.0
9030,25,5,25,2.0,2,2,2.0,2.0,,1.0,21.0,2,1.0,5201.0,4610.0
9031,25,21,29,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,4700.0
9032,25,25,27,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,5400.0
9033,25,29,2,,2,2,,,,,,1,,,
9034,25,20,42,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6203.0,3740.0
9035,25,34,41,2.0,2,2,2.0,2.0,,2.0,21.0,2,3.0,6000.0,10.0
9036,25,27,45,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,2102.0,10.0
9037,25,33,11,2.0,2,2,,2.0,,2.0,7.0,1,,,
9038,25,32,8,2.0,2,2,,2.0,,2.0,5.0,2,,,
9039,25,11,20,2.0,2,2,2.0,2.0,,2.0,18.0,1,1.0,,5860.0
9040,25,8,77,2.0,2,2,2.0,2.0,,2.0,22.0,2,6.0,6402.0,
9041,25,10,78,2.0,1,2,2.0,2.0,1.0,2.0,22.0,1,1.0,3301.0,3230.0
9042,25,9,88,2.0,2,2,2.0,1.0,2.0,2.0,16.0,2,6.0,,
9043,25,15,61,2.0,2,2,2.0,2.0,,2.0,21.0,1,6.0,6200.0,
9044,25,16,39,2.0,2,2,2.0,2.0,2.0,2.0,22.0,1,1.0,6212.0,1020.0
9045,25,17,40,2.0,2,2,2.0,2.0,,2.0,20.0,2,6.0,,
9046,25,15,7,2.0,2,2,,2.0,,2.0,4.0,2,,,
9047,25,15,5,2.0,2,2,,2.0,,2.0,1.0,2,,,
9048,25,15,4,,2,2,,,,,1.0,1,,,
9049,25,23,39,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,2300.0,2300.0
9050,25,25,76,1.0,2,2,1.0,2.0,2.0,1.0,21.0,1,6.0,6203.0,
9051,25,24,67,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,2145.0
9052,25,26,62,2.0,2,2,2.0,2.0,2.0,2.0,17.0,1,2.0,,5240.0
9053,25,26,62,2.0,2,2,1.0,2.0,,2.0,20.0,2,6.0,,
9054,25,16,33,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,6201.0,120.0
9055,25,21,33,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,5200.0,
9056,25,24,8,2.0,2,2,,2.0,,2.0,4.0,1,,,
9057,25,23,5,2.0,2,2,,2.0,,2.0,2.0,1,,,
9058,25,22,2,,2,2,,,,,,2,,,
9059,25,5,94,1.0,2,1,1.0,1.0,,1.0,16.0,2,6.0,,
9060,25,22,39,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,4700.0
9061,25,21,41,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,3255.0
9062,25,20,13,2.0,2,2,,2.0,,2.0,10.0,1,,,
9063,25,20,11,2.0,2,2,,2.0,,2.0,8.0,1,,,
9064,25,19,64,2.0,2,2,2.0,1.0,,2.0,18.0,2,6.0,,
9065,25,27,86,2.0,2,1,1.0,1.0,,2.0,16.0,2,6.0,,
9066,25,29,29,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,4600.0
9067,25,31,29,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,9600.0
9068,25,30,12,2.0,2,2,,2.0,,2.0,8.0,1,,,
9069,25,43,4,,2,2,,,,,1.0,2,,,
9070,25,19,68,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,5260.0
9071,25,11,82,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
9072,25,13,39,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,1401.0,4700.0
9073,25,11,18,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,4110.0
9074,25,19,50,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,4007.0,2630.0
9075,25,18,59,2.0,2,2,2.0,2.0,,2.0,20.0,1,1.0,,3320.0
9076,25,13,25,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,5501.0,735.0
9077,25,12,50,2.0,2,2,2.0,2.0,,2.0,14.0,2,1.0,,4720.0
9078,25,5,57,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,8760.0
9079,25,7,26,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6002.0,4600.0
9080,25,17,41,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,3301.0,2630.0
9081,25,15,42,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,5506.0,136.0
9082,25,17,6,2.0,2,2,,2.0,,2.0,3.0,1,,,
9083,25,23,3,,2,2,,,,,2.0,1,,,
9084,25,32,40,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,3301.0,120.0
9085,25,37,39,2.0,2,2,2.0,2.0,,2.0,21.0,1,6.0,4801.0,5120.0
9086,25,11,33,2.0,2,2,1.0,2.0,2.0,1.0,18.0,2,6.0,,5800.0
9087,25,31,37,2.0,1,1,2.0,2.0,,2.0,16.0,1,6.0,,6200.0
9088,25,17,16,2.0,2,2,2.0,2.0,,2.0,13.0,2,3.0,,9920.0
9089,25,29,11,2.0,2,2,,2.0,,2.0,8.0,2,,,
9090,25,28,38,2.0,1,2,2.0,2.0,,2.0,19.0,2,1.0,,4110.0
9091,25,47,52,2.0,2,2,2.0,2.0,,2.0,20.0,1,1.0,,3600.0
9092,25,46,47,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,3255.0
9093,25,40,17,2.0,2,2,2.0,2.0,,2.0,14.0,2,6.0,,
9094,25,45,12,2.0,2,2,,2.0,,2.0,10.0,1,,,
9095,25,9,20,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,4720.0
9096,25,18,44,2.0,2,2,2.0,2.0,,2.0,24.0,1,1.0,3301.0,2200.0
9097,25,12,45,2.0,2,2,2.0,2.0,,2.0,24.0,2,1.0,3301.0,1820.0
9098,25,14,10,2.0,2,2,,2.0,,2.0,7.0,2,,,
9099,25,15,7,2.0,2,2,,2.0,,2.0,4.0,1,,,
9100,25,10,30,2.0,2,2,2.0,2.0,,2.0,23.0,1,1.0,3301.0,2100.0
9101,25,17,58,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,2304.0,2310.0
9102,25,19,42,2.0,2,2,2.0,2.0,,2.0,24.0,2,6.0,5200.0,
9103,25,19,42,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,2400.0,1060.0
9104,25,20,10,2.0,2,2,,2.0,,2.0,8.0,2,,,
9105,25,18,7,2.0,2,2,,2.0,,2.0,5.0,1,,,
9106,25,20,6,2.0,2,2,,2.0,,2.0,4.0,2,,,
9107,25,18,2,,2,2,,,,,,1,,,
9108,25,16,42,2.0,2,2,2.0,2.0,,2.0,17.0,1,6.0,,4760.0
9109,25,16,4,,2,2,,,,,1.0,1,,,
9110,25,12,34,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,1401.0,1300.0
9111,25,23,59,2.0,2,2,1.0,1.0,,2.0,22.0,2,6.0,4101.0,
9112,25,3,85,1.0,2,2,1.0,1.0,,1.0,16.0,2,6.0,,
9113,25,18,30,2.0,2,2,2.0,2.0,,2.0,20.0,1,1.0,,4920.0
9114,25,22,26,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,4110.0
9115,25,23,30,2.0,2,2,2.0,2.0,,2.0,20.0,1,6.0,,9130.0
9116,25,29,38,2.0,2,2,2.0,2.0,,2.0,21.0,1,2.0,6109.0,430.0
9117,25,36,37,2.0,2,2,2.0,2.0,,2.0,21.0,2,2.0,6203.0,4850.0
9118,25,15,54,2.0,2,2,2.0,2.0,,2.0,24.0,1,1.0,5200.0,2100.0
9119,25,18,54,2.0,2,2,2.0,2.0,,2.0,23.0,2,6.0,1501.0,2100.0
9120,25,23,18,2.0,2,2,2.0,2.0,,2.0,14.0,2,6.0,,
9121,25,14,15,2.0,2,2,2.0,2.0,,2.0,12.0,2,,,
9122,25,12,70,2.0,2,2,2.0,2.0,,2.0,18.0,1,6.0,,
9123,25,12,74,2.0,1,2,2.0,2.0,,2.0,16.0,2,6.0,,2630.0
9124,25,15,48,2.0,2,2,2.0,2.0,2.0,2.0,16.0,1,6.0,,8965.0
9125,25,28,79,2.0,1,2,2.0,2.0,,2.0,16.0,1,6.0,,
9126,25,16,33,2.0,2,2,2.0,2.0,,2.0,23.0,2,1.0,3301.0,2100.0
9127,25,13,31,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,5402.0,710.0
9128,25,14,1,,2,2,,,,,,2,,,
9129,25,39,38,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,6199.0,2310.0
9130,25,43,40,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6200.0,3255.0
9131,25,19,52,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,6515.0
9132,25,22,48,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,5700.0
9133,25,23,19,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,4720.0
9134,25,23,17,2.0,2,2,2.0,2.0,,2.0,14.0,2,1.0,,4965.0
9135,25,23,10,2.0,2,2,,2.0,,2.0,7.0,1,,,
9136,25,10,34,2.0,2,2,2.0,2.0,,2.0,24.0,2,1.0,2602.0,2200.0
9137,25,11,36,2.0,2,2,2.0,2.0,,2.0,24.0,1,1.0,5007.0,430.0
9138,25,11,0,,2,2,,,,,,2,,,
9139,25,16,59,2.0,2,2,1.0,2.0,,1.0,7.0,2,6.0,,
9140,25,19,15,2.0,2,2,2.0,2.0,,2.0,12.0,2,,,
9141,25,26,71,2.0,2,2,2.0,2.0,,2.0,14.0,2,6.0,,
9142,25,38,17,2.0,2,2,2.0,2.0,,2.0,13.0,2,6.0,,
9143,25,37,15,2.0,2,2,2.0,2.0,,2.0,12.0,2,,,
9144,25,40,11,2.0,2,2,,2.0,,2.0,7.0,2,,,
9145,25,16,37,2.0,2,2,2.0,2.0,,2.0,21.0,2,3.0,3301.0,5120.0
9146,25,15,45,2.0,2,2,2.0,2.0,,2.0,22.0,1,6.0,1401.0,4710.0
9147,25,10,5,2.0,2,2,,2.0,,2.0,2.0,2,,,
9148,25,15,2,,2,2,,,,,,1,,,
9149,25,3,62,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,2305.0,2200.0
9150,25,18,67,2.0,2,2,2.0,2.0,2.0,2.0,16.0,1,6.0,,
9151,25,3,62,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
9152,25,3,73,2.0,2,2,2.0,2.0,2.0,2.0,16.0,1,6.0,,6355.0
9153,25,13,57,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,3600.0,710.0
9154,25,16,65,2.0,2,2,2.0,2.0,,2.0,20.0,1,1.0,,9130.0
9155,25,11,63,2.0,2,2,2.0,2.0,,2.0,23.0,1,1.0,4801.0,2100.0
9156,25,11,62,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,6107.0,1820.0
9157,25,13,53,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,4840.0
9158,25,15,52,2.0,2,2,2.0,2.0,,2.0,20.0,2,6.0,,
9159,25,16,14,2.0,2,2,,2.0,,2.0,11.0,1,,,
9160,25,14,12,2.0,2,2,,2.0,,2.0,9.0,2,,,
9161,25,10,44,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,3649.0
9162,25,8,49,2.0,2,2,2.0,2.0,,2.0,20.0,1,1.0,,7160.0
9163,25,10,9,2.0,2,2,,2.0,,2.0,5.0,1,,,
9164,25,10,6,2.0,2,2,,2.0,,2.0,1.0,1,,,
9165,25,9,6,2.0,2,2,,2.0,,2.0,3.0,2,,,
9166,25,13,78,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,3300.0
9167,25,9,34,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,4760.0
9168,25,25,31,2.0,2,2,2.0,2.0,,2.0,19.0,2,3.0,,9920.0
9169,25,28,31,2.0,2,2,2.0,2.0,,2.0,14.0,1,3.0,,4250.0
9170,25,36,5,2.0,2,2,,2.0,,2.0,1.0,2,,,
9171,25,32,2,,2,2,,,,,,2,,,
9172,25,10,21,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,5240.0
9173,25,15,53,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,4510.0
9174,25,16,19,2.0,2,2,2.0,2.0,,2.0,14.0,1,6.0,,
9175,25,21,17,2.0,2,2,2.0,2.0,,2.0,13.0,1,6.0,,
9176,25,46,46,2.0,2,2,2.0,2.0,,1.0,20.0,1,1.0,,3710.0
9177,25,8,18,2.0,2,2,2.0,2.0,,2.0,18.0,1,6.0,,
9178,25,8,19,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,4760.0
9179,25,17,74,2.0,2,2,1.0,2.0,,1.0,13.0,2,6.0,,
9180,25,9,21,2.0,2,2,2.0,2.0,,2.0,21.0,1,6.0,6203.0,6260.0
9181,25,6,52,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,5007.0,2630.0
9182,25,7,58,2.0,2,2,2.0,2.0,2.0,2.0,21.0,1,1.0,2408.0,1320.0
9183,25,5,14,2.0,2,2,,2.0,,2.0,11.0,1,,,
9184,25,5,14,2.0,2,2,,2.0,,2.0,11.0,1,,,
9185,25,19,57,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,2400.0,430.0
9186,25,20,56,1.0,2,2,1.0,1.0,,2.0,14.0,2,6.0,,
9187,25,21,33,2.0,2,2,2.0,2.0,,2.0,18.0,1,1.0,,6260.0
9188,25,21,25,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,5110.0
9189,25,11,55,2.0,2,2,2.0,2.0,,2.0,24.0,1,1.0,4007.0,2200.0
9190,25,7,60,2.0,2,1,2.0,2.0,,2.0,22.0,2,1.0,2601.0,2200.0
9191,25,9,21,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,4801.0,6120.0
9192,25,9,34,2.0,2,2,2.0,2.0,,2.0,18.0,1,1.0,,3850.0
9193,25,8,29,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,4720.0
9194,25,5,6,2.0,2,2,,2.0,,2.0,3.0,2,,,
9195,25,12,57,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,5008.0,1450.0
9196,25,12,47,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,4510.0
9197,25,13,13,2.0,2,2,,2.0,,2.0,10.0,2,,,
9198,25,12,76,2.0,2,2,2.0,1.0,,2.0,1.0,2,6.0,,
9199,25,4,56,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,2306.0,4210.0
9200,25,64,75,2.0,2,2,2.0,2.0,2.0,2.0,21.0,1,6.0,2400.0,
9201,25,55,73,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,
9202,25,2,21,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,4720.0
9203,25,19,64,2.0,2,2,2.0,2.0,2.0,2.0,21.0,1,1.0,2500.0,220.0
9204,25,20,58,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,2300.0,2310.0
9205,25,15,94,1.0,1,1,1.0,1.0,,2.0,12.0,2,6.0,,
9206,25,31,69,2.0,2,2,2.0,2.0,,2.0,16.0,1,6.0,,
9207,25,34,63,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,5200.0,710.0
9208,25,23,61,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,6402.0,2310.0
9209,25,17,54,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,120.0
9210,25,18,52,2.0,2,2,2.0,2.0,2.0,2.0,16.0,1,1.0,,4250.0
9211,25,24,27,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6203.0,4700.0
9212,25,11,60,2.0,2,2,2.0,2.0,,2.0,22.0,2,2.0,2304.0,2310.0
9213,25,24,60,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6200.0,5000.0
9214,25,24,52,2.0,2,2,2.0,2.0,2.0,2.0,21.0,1,3.0,6001.0,4110.0
9215,25,14,53,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,6330.0
9216,25,12,57,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,640.0
9217,25,11,68,2.0,2,2,2.0,2.0,2.0,2.0,21.0,1,1.0,6203.0,9150.0
9218,25,13,69,2.0,2,2,2.0,1.0,,2.0,19.0,2,6.0,,3320.0
9219,25,31,94,2.0,1,2,2.0,2.0,,2.0,19.0,2,6.0,,
9220,25,15,82,2.0,2,2,1.0,2.0,,2.0,16.0,1,6.0,,
9221,25,37,23,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,6220.0
9222,25,10,56,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,8760.0
9223,25,11,56,2.0,2,2,2.0,2.0,2.0,2.0,18.0,1,1.0,,4010.0
9224,25,11,20,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,4720.0
9225,25,48,62,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
9226,25,3,50,2.0,2,2,2.0,2.0,,2.0,18.0,1,1.0,,3600.0
9227,25,3,46,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,4230.0
9228,25,3,5,2.0,2,2,,2.0,,2.0,3.0,1,,,
9229,25,20,50,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,8965.0
9230,25,17,50,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,8965.0
9231,25,25,25,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,4720.0
9232,25,11,42,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,5400.0
9233,25,17,33,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,5203.0,3245.0
9234,25,13,32,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,5507.0,2330.0
9235,25,15,1,,2,2,,,,,,1,,,
9236,25,11,61,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,2540.0
9237,25,10,23,2.0,2,2,2.0,2.0,,2.0,19.0,1,2.0,,3535.0
9238,25,10,20,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,4720.0
9239,25,68,39,2.0,2,2,2.0,2.0,,2.0,19.0,2,3.0,,3600.0
9240,25,69,7,2.0,2,2,,2.0,,2.0,3.0,2,,,
9241,25,5,22,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,430.0
9242,25,5,22,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,4010.0
9243,25,7,56,2.0,2,2,2.0,2.0,,2.0,13.0,2,6.0,,4220.0
9244,25,5,34,2.0,2,2,2.0,2.0,,2.0,13.0,1,6.0,,3600.0
9245,25,16,69,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,4002.0,5700.0
9246,25,22,57,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,5200.0,3150.0
9247,25,18,31,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,6199.0,2310.0
9248,25,18,36,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,2406.0,1360.0
9249,25,11,81,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,
